polyline,x,y,z,acceptance_criteria,internal diameter,wall thickness,pipe_segment_length
EUS-01-0038_F930_segment-7,291259.4227,288682.9499,29.2513,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_F930_segment-7,291262.1608,288676.9716,29.1207,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_F930_segment-7,291263.773,288673.7257,29.054,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_F930_segment-7,291266.2304,288668.4555,28.9598,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_F930_segment-7,291268.4042,288663.7934,28.9082,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_F930_segment-8,291268.4042,288663.7934,28.9082,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_F930_segment-8,291231.5629,288754.5539,30.6544,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_F930_segment-9,291231.5629,288754.5539,30.6544,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_F930_segment-9,291232.0329,288753.4405,30.636,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_F930_segment-9,291234.0657,288747.2815,30.5235,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_F930_segment-9,291235.9285,288742.2277,30.4271,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_F930_segment-9,291238.3423,288735.3577,30.3012,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_F930_segment-9,291240.7613,288728.6879,30.2336,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_F930_segment-9,291243.1803,288722.0179,30.064,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_F930_segment-9,291245.8803,288714.6401,29.926,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_F930_segment-9,291247.5705,288710.5915,29.8422,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_F930_segment-9,291250.5813,288703.6053,29.6279,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_F930_segment-9,291253.2059,288697.1299,29.5617,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_F930_segment-9,291256.3111,288689.9409,29.4047,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_F930_segment-9,291259.4219,288682.9521,29.2502,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_F930_segment-9,291262.1601,288676.9739,29.124,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_F930_segment-9,291263.7723,288673.7279,29.0587,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_F930_segment-9,291266.2297,288668.4577,28.9623,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_F930_segment-9,291268.4035,288663.7957,28.897,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_F930_segment-9,291270.4855,288659.4363,28.7918,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-1,291114.0122,288941.6727,32.816,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-1,291114.6205,288938.6631,32.8102,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-1,291115.5985,288933.8248,32.9178,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-1,291119.0159,288930.7296,32.9026,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-1,291125.0261,288925.2754,32.889,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-1,291127.3147,288923.1985,32.8474,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-1,291136.786,288914.6348,32.815,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-1,291145.2794,288906.8983,32.8388,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-1,291151.336,288901.5297,32.7849,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-1,291155.6368,288897.8101,32.706,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-1,291156.4121,288896.8884,32.6755,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-2,291156.4121,288896.8884,32.6755,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-2,291156.4121,288896.8884,32.6756,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-3,291156.4121,288896.8884,32.6756,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-3,291157.0928,288896.1694,32.676,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-3,291162.225,288889.9255,32.6049,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-3,291166.971,288884.1925,32.5383,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-3,291171.3089,288878.1705,32.4303,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-3,291173.9962,288873.9947,32.406,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-3,291179.3847,288866.1429,32.3907,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-3,291184.3896,288858.902,32.2588,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-3,291190.0807,288851.142,32.0913,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-3,291193.646,288846.1417,32.0565,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-3,291197.295,288840.5388,32.0335,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-3,291202.3862,288832.7952,31.9545,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-3,291204.5873,288829.1329,31.8663,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-3,291206.0105,288826.2924,31.8255,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-3,291208.0035,288822.3356,31.7793,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-3,291209.8992,288818.4816,31.8883,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-3,291211.3032,288814.9412,31.7003,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-3,291212.3964,288811.009,31.596,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-3,291212.4827,288810.5064,31.596,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-4,291212.4827,288810.5064,31.596,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-4,291212.4827,288810.5064,31.5838,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-5,291212.4827,288810.5064,31.5838,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-5,291213.5813,288806.7742,31.5721,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-5,291215.1388,288801.5286,31.5651,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-5,291215.3196,288800.8233,31.5635,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-6,291215.3196,288800.8233,31.5635,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-6,291215.3196,288800.8233,31.579,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-7,291215.3196,288800.8233,31.579,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-7,291216.1265,288797.3992,31.5147,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-7,291217.4785,288791.9591,31.472,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-7,291218.8251,288786.3191,31.2488,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-7,291220.8087,288778.3603,31.1531,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-7,291222.695,288770.5042,31.0347,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-7,291224.2252,288764.2587,30.9618,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-7,291225.0348,288760.9347,30.9251,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-7,291229.1323,288757.754,30.7147,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-7,291230.9134,288756.3714,30.686,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-7,291231.5641,288754.5526,30.6554,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-7,291232.0339,288753.4391,30.6326,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-7,291234.0667,288747.28,30.5333,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-7,291235.9296,288742.2262,30.4274,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-7,291238.3432,288735.3562,30.296,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-7,291240.7623,288728.6863,30.2295,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-7,291243.1813,288722.0163,30.0583,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-7,291245.8812,288714.6383,29.9328,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-7,291247.5715,288710.5897,29.846,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-7,291250.5822,288703.6034,29.6261,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-7,291253.2067,288697.128,29.5718,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-7,291256.312,288689.939,29.406,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-7,291259.4227,288682.9499,29.2513,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-7,291262.1608,288676.9716,29.1207,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-7,291263.773,288673.7257,29.054,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-7,291266.2304,288668.4555,28.9598,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-7,291268.4042,288663.7934,28.9082,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-8,291268.4042,288663.7934,28.9082,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-8,291231.5629,288754.5539,30.6544,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-9,291231.5629,288754.5539,30.6544,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-9,291232.0329,288753.4405,30.636,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-9,291234.0657,288747.2815,30.5235,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-9,291235.9285,288742.2277,30.4271,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-9,291238.3423,288735.3577,30.3012,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-9,291240.7613,288728.6879,30.2336,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-9,291243.1803,288722.0179,30.064,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-9,291245.8803,288714.6401,29.926,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-9,291247.5705,288710.5915,29.8422,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-9,291250.5813,288703.6053,29.6279,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-9,291253.2059,288697.1299,29.5617,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-9,291256.3111,288689.9409,29.4047,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-9,291259.4219,288682.9521,29.2502,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-9,291262.1601,288676.9739,29.124,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-9,291263.7723,288673.7279,29.0587,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-9,291266.2297,288668.4577,28.9623,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-9,291268.4035,288663.7957,28.897,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FAD7_segment-9,291270.4855,288659.4363,28.7918,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADD_segment-1,291143.1838,288905.651,32.8095,"Cast iron, lead-yarn joints (pre-1914) TW",101.6,9.906,1.0
EUS-01-0038_FADD_segment-1,291154.3659,288895.2433,32.7408,"Cast iron, lead-yarn joints (pre-1914) TW",101.6,9.906,1.0
EUS-01-0038_FADD_segment-1,291163.9545,288902.9523,32.6445,"Cast iron, lead-yarn joints (pre-1914) TW",101.6,9.906,1.0
EUS-01-0038_FADE_segment-1,291114.0122,288941.6727,32.816,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-1,291114.6205,288938.6631,32.8102,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-1,291115.5985,288933.8248,32.9178,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-1,291119.0159,288930.7296,32.9026,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-1,291125.0261,288925.2754,32.889,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-1,291127.3147,288923.1985,32.8474,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-1,291136.786,288914.6348,32.815,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-1,291145.2794,288906.8983,32.8388,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-1,291151.336,288901.5297,32.7849,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-1,291155.6368,288897.8101,32.706,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-1,291156.4121,288896.8884,32.6755,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-2,291156.4121,288896.8884,32.6755,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-2,291156.4121,288896.8884,32.6756,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-3,291156.4121,288896.8884,32.6756,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-3,291157.0928,288896.1694,32.676,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-3,291162.225,288889.9255,32.6049,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-3,291166.971,288884.1925,32.5383,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-3,291171.3089,288878.1705,32.4303,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-3,291173.9962,288873.9947,32.406,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-3,291179.3847,288866.1429,32.3907,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-3,291184.3896,288858.902,32.2588,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-3,291190.0807,288851.142,32.0913,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-3,291193.646,288846.1417,32.0565,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-3,291197.295,288840.5388,32.0335,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-3,291202.3862,288832.7952,31.9545,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-3,291204.5873,288829.1329,31.8663,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-3,291206.0105,288826.2924,31.8255,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-3,291208.0035,288822.3356,31.7793,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-3,291209.8992,288818.4816,31.8883,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-3,291211.3032,288814.9412,31.7003,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-3,291212.3964,288811.009,31.596,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-3,291212.4827,288810.5064,31.596,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-4,291212.4827,288810.5064,31.596,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-4,291212.4827,288810.5064,31.5838,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-5,291212.4827,288810.5064,31.5838,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-5,291213.5813,288806.7742,31.5721,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-5,291215.1388,288801.5286,31.5651,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-5,291215.3196,288800.8233,31.5635,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-6,291215.3196,288800.8233,31.5635,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-6,291215.3196,288800.8233,31.579,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-7,291215.3196,288800.8233,31.579,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-7,291216.1265,288797.3992,31.5147,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-7,291217.4785,288791.9591,31.472,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-7,291218.8251,288786.3191,31.2488,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-7,291220.8087,288778.3603,31.1531,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-7,291222.695,288770.5042,31.0347,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-7,291224.2252,288764.2587,30.9618,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-7,291225.0348,288760.9347,30.9251,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-7,291229.1323,288757.754,30.7147,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-7,291230.9134,288756.3714,30.686,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-7,291231.5641,288754.5526,30.6554,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-7,291232.0339,288753.4391,30.6326,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-7,291234.0667,288747.28,30.5333,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-7,291235.9296,288742.2262,30.4274,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-7,291238.3432,288735.3562,30.296,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-7,291240.7623,288728.6863,30.2295,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-7,291243.1813,288722.0163,30.0583,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-7,291245.8812,288714.6383,29.9328,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-7,291247.5715,288710.5897,29.846,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-7,291250.5822,288703.6034,29.6261,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-7,291253.2067,288697.128,29.5718,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-7,291256.312,288689.939,29.406,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-7,291259.4227,288682.9499,29.2513,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-7,291262.1608,288676.9716,29.1207,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-7,291263.773,288673.7257,29.054,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-7,291266.2304,288668.4555,28.9598,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-7,291268.4042,288663.7934,28.9082,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-8,291268.4042,288663.7934,28.9082,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-8,291231.5629,288754.5539,30.6544,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-9,291231.5629,288754.5539,30.6544,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-9,291232.0329,288753.4405,30.636,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-9,291234.0657,288747.2815,30.5235,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-9,291235.9285,288742.2277,30.4271,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-9,291238.3423,288735.3577,30.3012,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-9,291240.7613,288728.6879,30.2336,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-9,291243.1803,288722.0179,30.064,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-9,291245.8803,288714.6401,29.926,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-9,291247.5705,288710.5915,29.8422,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
EUS-01-0038_FADE_segment-9,291250.5813,288703.6053,29.6279,"Cast iron, lead-yarn joints (pre-1914) TW",152.4,10.922,3.658
